ID	lgth	out	in	long_cov	short1_cov	short1_Ocov	short2_cov	short2_Ocov	long_nb	short1_nb	short2_nb
652	1	1	3	0.000000	825.000000	355.000000	0.000000	0.000000	0	395	0
653	26	1	1	0.000000	57.615385	56.923077	0.000000	0.000000	0	34	0
654	1	0	1	0.000000	137.000000	136.000000	0.000000	0.000000	0	66	0
655	18	1	2	0.000000	142.888889	140.444444	0.000000	0.000000	0	90	0
656	36	1	1	0.000000	90.444444	88.750000	0.000000	0.000000	0	49	0
657	5	1	1	0.000000	290.800000	290.600000	0.000000	0.000000	0	155	0
658	1	1	2	0.000000	529.000000	353.000000	0.000000	0.000000	0	251	0
659	1	3	2	0.000000	622.000000	356.000000	0.000000	0.000000	0	300	0
660	1	3	2	0.000000	414.000000	410.000000	0.000000	0.000000	0	199	0
661	45	1	1	0.000000	106.377778	105.444444	0.000000	0.000000	0	93	0
662	38641	0	0	0.000000	68.282886	36.995161	0.000000	0.000000	0	7525	0
663	10701	1	0	0.000000	65.952061	63.468461	0.000000	0.000000	0	2038	0
664	9865	0	0	0.000000	71.042575	69.015813	0.000000	0.000000	0	2051	0
665	8475	0	0	0.000000	72.609440	70.644720	0.000000	0.000000	0	1771	0
666	18969	0	0	0.000000	76.638199	74.702251	0.000000	0.000000	0	4130	0
667	2	0	0	0.000000	174.500000	169.500000	0.000000	0.000000	0	92	0
668	1	2	0	0.000000	170.000000	170.000000	0.000000	0.000000	0	85	0
669	2	2	4	0.000000	476.000000	266.500000	0.000000	0.000000	0	226	0
670	1	2	1	0.000000	258.000000	135.000000	0.000000	0.000000	0	190	0
671	3	1	1	0.000000	75.000000	75.000000	0.000000	0.000000	0	38	0
672	3	2	2	0.000000	399.333333	173.666667	0.000000	0.000000	0	226	0
673	31	1	1	0.000000	68.774194	67.806452	0.000000	0.000000	0	52	0
674	1	0	0	0.000000	158.000000	157.000000	0.000000	0.000000	0	75	0
